instituicao, programa, autor, titulo, ano, link
universidade federal do rio grande do sul; administração; fabrício sobrosa affeldt; desenvolvimento e aplicação de um modelo construtivista para o ensino de administração; 2011-06-01;
universidade federal do rio grande do sul; informática na educação; josé antonio colvara de oliveira; robótica como interface da tomada de consciência da ação e do conhecimento do objeto, através da metacognição como propulsora da produção do conhecimento; 2008-01-01; 
universidade federal do rio grande do sul; informática na educação; denice aparecida fontana nisxota menegais; a formação de professores de matemática: uma inserção tecnológica da plataforma; 2015-04-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2401073
universidade federal do rio grande do sul; informática na educação; daniel de queiroz lopes; a exploração de modelos e os níveis de abstração nas construções criativas com robótica educacional; 2008-12-01; 
universidade federal do rio grande do sul; informática na educação; rosalia procasko lacerda; 	aprendizagem e hiperdocumento : a vinculação entre a linguagem hipertextual e a construção de sistemas conceituais; 2013-12-18; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2355672
universidade federal do rio grande do sul; informática na educação; edson luiz lindner; uma arquitetura pedagógica apoiada em tecnologias da informação e comunicação: processo de aprendizagem em química no ensino médio; 2009-07-01; 
universidade federal do rio grande do sul; informática na educação; antonio da fonseca de lira; o processo da construção do conceito matemático de limite pelo aprendiz com utilização de objetos digitais; 2008-06-01; 
universidade federal do rio grande do sul; informática na educação; maria ivanice vendruscolo; modelo pedagógico para o desenvolvimento de competências docentes em contabilidade por educação a distância; 2015-11-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2678174
universidade federal do rio grande do sul; informática na educação; marlusa benedetti da rosa; a inclusão da instituição escola na cultura digital e a construção de novos paradigmas a partir da iniciação científica na educação básica; 2013-08-12; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=127312
universidade federal do rio grande do sul; informática na educação; patrícia behling schafer; desenvolvimento da conceituação sobre a escrita mediado pela produção de mapas conceituais em uma rede de comunicação online; 2012-12-01; 
universidade federal do rio grande do sul; informática na educação; daniela stevanin hoffmann; modalidade 1:1: tecnologia individual possibilitando redes para aprendizagem de fluência digital.; 2011-04-01; 
universidade federal do rio grande do sul; informática na educação; juliano tonezer da silva; metodologia de apoio ao processo de aprendizagem via autoria de objetos de aprendizagem por alunos.; 2008-05-01; 
universidade federal do rio grande do sul; informática na educação; antonio neres oliveira; projetos de conhecimento acoplados as tecnologias digitais para promover a criatividade em matemática; 2016-09-01; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4583343
universidade federal do rio grande do sul; informática na educação; aline silva de bona; o espaço de aprendizagem digital da matemática: o aprender a aprender por cooperação; 2012-11-01; 
universidade federal do rio grande do sul; informática na educação; cristina maria pescador; educação e tecnologias digitais: cartografia do letramento digital em uma escola do campo; 2016-12-13; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4581691
universidade federal do rio grande do sul; informática na educação; cristina alba wildt torrezzan; construmed : metodologia para a construção de materiais educacionais digitais baseados no design pedagógico; 2014-09-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1320010
universidade federal do rio grande do sul; informática na educação; márcia rodrigues notare; comunicação e aprendizagem matemática online: um estudo com o editor científico rooda exata; 2009-07-01; 
universidade federal do rio grande do sul; informática na educação; rodrigo sychocki da silva; cadeias de markov e modelagem matemática : da abstração pseudo-empírica à abstração refletida com uso de objetos virtuais; 2015-12-07; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3427206
pontifícia universidade católica do rio de janeiro; informática; thaís helena chaves de castro; sistematização da aprendizagem de programação em grupo; 2011-03-01; 
universidade federal do paraná; letras; josélia ribeiro; a sequência argumentativa e as categorias de argumentos no texto escolar nos níveis de ensino fundamental e médio / josélia ribeiro.; 2012-05-01; 
centro universitário ritter dos reis; letras; dirce maria  fagundes guimarães; sobre a mediação docente nos primeiros anos do ensino fundamental; 2011-08-01; 
centro universitário ritter dos reis; letras; adriana diniz boscaini; o ato de ler no ensino fundamental: da construção de sentidos à constituição do sujeito leitor; 2015-07-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2443905
centro universitário ritter dos reis; letras; carolina guedes moojen; compreensão textual: um estudo sobre as formas de representação da leitura em crianças com dificuldades de aprendizagem; 2010-08-01; 
centro universitário ritter dos reis; letras; maria dorothea barone franco; linguagem e o pensamento infantil na obra o pequeno príncipe: construção do conceito cativar em atividades de leitura; 2009-06-01; 
centro universitário ritter dos reis; letras; beatriz medeiros batista da costa; crianças da educação infantil e o conto chapeuzinho vermelho: expressão linguística diante de conflitos cognitivos; 2011-08-01; 
fundacao universidade estadual do piaui fuespi; letras; dheiky do rego monteiro rocha; a fantasia e o real na literatura infantojuvenil de assis brasil:por uma função emancipatória; 2013-08-02; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=88467
universidade federal do rio grande do sul; letras; tabita wittmann; o realismo animista presente nos contos africanos (angola, moçambique e cabo verde); 2012-08-01; 
centro universitário ritter dos reis; letras; ana elisa martini pascottini; a mediação e a zona do desenvolvimento proximal em disciplina compartilhada: uma experiência em educação; 2012-08-01; 
universidade federal de uberlândia; letras; ellis marcia batista rodrigues; a nasalidade na escrita de alunos do quarto e quinto anos do ensino fundamental i - descrição e intervenção pedagógica; 2016-11-11; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4437330
universidade federal do rio grande do sul; letras; patrícia balestra piantá; o desenvolvimento da consciência metalínguística analisado em diferentes contextos bilíngues no brasil; 2011-04-01; 
universidade federal de pernambuco; letras; diana vasconcelos lopes; grupos de aprendizagem cooperativa e o ensino do inglês como língua estrangeira; 2010-10-01; 
universidade federal da bahia; letras e lingüística; eliane brito lima e silva; saltimbancos como somos nós:novas e velhas metáforas; 2013-02-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=128215
universidade federal da bahia; letras e lingüística; gesiel de albuquerque silva; a autonomia no ensino-aprendizagem de língua inglesa: suas relações com a motivação e as estratégias; 2008-03-01; 
universidade cruzeiro do sul; lingüística; iara grandino; relato de experiência vivida: sequência didática para o ensino de leitura e escrita; 2012-08-01; 
universidade de são paulo; lingüística; priscila peixinho fiorindo; o papel da memória construtiva na produção de narrativa oral infantil a partir da leitura de imagens em sequência; 2009-10-01; 
universidade federal da paraíba/joão pessoa; lingüística; jussara cristina da cunha; o discurso do professor sobre as práticas de leitura na sala de aula do ensino fundamental; 2008-09-01; 
universidade federal de juiz de fora; lingüística; mariana rocha fontes; frames e valores um estudo sobre a normatividade no espaço escolar; 2012-09-01; 
universidade federal de juiz de fora; lingüística; marta aparecida alvarenga; frames, discursos e valores - a perspectiva discente sobre as práticas reguladoras do ambiente escolar; 2012-11-01; 
universidade de brasília; lingüística aplicada; naraina de melo martins kuyumjian; o ensino do francês como língua estrangeira para crianças brasileiras: uma proposta metodológica; 2014-12-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2084418
universidade de taubaté; lingüística aplicada; rodolfo meissner rolando; literatura e construção de valores no ensino médio:uma proposta transidisciplinar de ensino a partir da temática amorosa; 2015-10-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3253099
pontifícia universidade católica de são paulo; lingüística aplicada e estudos da linguagem; neuza bilia sansanovicz; pesquisa-ação: um trabalho sobre os aspectos linguístico-discursivos no ensino de inglês; 2012-10-01; 
pontifícia universidade católica de são paulo; lingüística aplicada e estudos da linguagem; rosangela almeida valério; o que é leitura?: uma investigação interdisciplinar; 2009-06-01; 
universidade federal de pelotas; letras; patricia mussi escobar; a escala comum de valores em grupos de aprendizagem de espanhol como língua estrangeira (e/le) como sistemas adaptativos complexos; 2013-03-15; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=96602
universidade federal de pelotas; letras; gabriela bohlmann duarte; professores em formação de inglês: complexidade, escala comum de valores e identidades; 2014-02-17; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1037466
universidade federal do tocantins; letras:ensino de língua e literatura; rosimar locatelli; aquisição do português como segunda língua pelos alunos apinayé da aldeia são josé; 2016-02-23; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3229091
universidade de são paulo; língua hebraica, literatura e cultura judaica; linda derviche blaj; sukot e purim na educação infantil: um encontro da infância e da cultura judaica; 2008-11-01; 
pontifícia universidade católica do rio grande do sul; medicina e ciências da saúde.; tatiane milani da costa; a criança de seis s sete anos: estudos de memória, compreensão e cognição; 2012-12-01; 
universidade federal do rio grande do sul; medicina: ciências médicas; lucas franca garcia; bioética, autonomia e autodeterminação em pacientes internados para o tratamento do transtorno mental e comportamental devidos ao uso de substâncias psicoativasem um hospitaluniversitário; 2013-02-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=102371
universidade federal do rio grande; modelagem computacional; giovani parente farias; um modelo de agentes bdi-fuzzy para trocas de serviços não-economicos com modelagem computacional; 2012-07-01; 
universidade federal de alagoas; modelagem computacional de conhecimento; allan gomes dos santos; um modelo de negociação para aquisição de habilidades cognitivas no contexto da educação matemárica; 2008-05-01; 
faculdade de tecnologia senai cimatec; modelagem computacional e tecnologia industrial; lazaro edmilson brito silva; um modelo computacional para subsidiar práticas avaliativas das condutas cognitivas; 2013-07-23; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=188222
universidade federal do rio de janeiro; matemática em rede nacional; jadir de oliveira balthar; reflexões sobre o ensino da matemática financeira no ensino básico: um olhar piagetiano; 2014-08-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2194825
universidade de brasília; matemática em rede nacional; tiago felipe de oliveira alves; relação entre a lateralidade e o desenvolvimento do pensamento geométrico no ensino fundamental; 2014-06-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2226684
associação instituto nacional de matemática pura e aplicada; matemática em rede nacional; leandro amorim da silva; instrumentos para desenho geométrico: uma proposta didática com fundamentação teórica e simulação no geogebra; 2014-12-05; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2226693
universidade federal rural do semi-árido; matemática em rede nacional; raildo souza de gois; a matemática de forma descontraída: o lúdico e as operações com números naturais, inteiros e racionais; 2016-03-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4295582
universidade federal de alagoas; matemática em rede nacional; josivaldo silva de melo; uma visualização e a representação planar de sólidos na geometria espacial; 2013-08-09; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1297441
universidade federal de são carlos; matemática em rede nacional; marcia zulian teixeira tassone; construção da parábola através de modelos lúdicos e computacionais; 2015-09-11; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2809803
associação instituto nacional de matemática pura e aplicada; matemática em rede nacional; leandro figueira freitas; analise combinatória vivenciada na matemática - uma nova proposta.; 2014-07-31; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2226625
universidade federal rural do rio de janeiro; matemática em rede nacional; paulo sergio de mello ferreira; o uso do geoplano digital em sala de aula como proposta para cálculo de áreas dos quadriláteros; 2013-04-15; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=92894
universidade norte do paraná; metodologias para o ensino de linguagens e suas tecnologias; andre dias martins; afetividade e a construção de conhecimento na virtualidade:   sentimentos de alunos do ensino médio na resolução de desafios da webquest; 2015-12-21; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2946609
universidade estadual de campinas; multiunidades em ensino de ciências e matemática; deborah valeria barbosa fideles da costa; ensinando ciências e explorando caminhos para o letramento  em matemática e língua portuguesa no 2º ano do ensino  fundamental; 2014-01-07; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1314223
universidade federal do estado do rio de janeiro; música; lilia do amaral manfrinato justi; integração de abordagens da teoria e da prática em escolas de música atraves das representações do fazer musical. um estudo de caso: o curso de formação inicial da escola de música villa-lobos no rio de janeiro; 2011-08-01; 
universidade estadual de campinas; música; caroline caregnato;  o desenvolvimento da competência de notar músicas ouvidas: um estudo a partir da teoria de piaget visando a construção de contribuições à atividade docente  ; 2016-02-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3632742
universidade federal de minas gerais; música; karla jaber barbosa; conexões entre o desenvolvimento cognitivo e o musical: estudo comparativo entre apreciação musical direcionada e não direcionada de crianças de sete a dez anos em escola regular; 2009-03-01; 
universidade federal de minas gerais; música; luana roberta de oliveira santos; as atividades de apreciação musical em diálogo com o desenho: uma análise das primeiras expressões do conhecimento musical por crianças de 3 a 6 anos.; 2010-08-01; 
universidade federal da bahia; música; alexandre siles vargas; guitarra baiana - uma proposta metodológica para o ensino instrumental; 2015-04-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3247108
universidade federal de minas gerais; música; andre jose rodrigues junior; as relações entre a afetividade e o desenvolvimento cognitivo-musical nos dois primeiros anos de vida; 2015-09-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2561438
universidade federal de minas gerais; música; marcy de lima santos; as características musicais da comunicação entre adulto e bebê e suas implicações no desenvolvimento cognitivo musical da criança no primeiro ano de vida.; 2013-09-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=92020
universidade federal do rio de janeiro; música; roberto stepheson anchieta machado; o ensino de música na escola municipal barão de santa margarida: um estudo de caso.; 2008-08-01; 
universidade federal do paraná; música; caroline caregnato; a compreensão musical da criança: o desenvolvimento das noções de simultaneidade e de igualdade de durações; 2012-02-01; 
universidade federal de goiás; música; loide batista magalhaes silva; música: um estímulo à expressão cognitiva e à linguagem dos bebês; 2015-03-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2731491
universidade federal de goiás; música; marta caroline machado; música no 1o ano do ensino fundamental: uma proposta de vivência musical para uma escola regular; 2014-03-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2216829
universidade do sagrado coração; odontologia; ed ganzaroli pereira calças; aids e infecção pelo hiv: métodos de ensino em questão; 2008-08-01; 
universidade federal do rio grande do sul; planejamento urbano e regional; leandro marino vieira andrade; construção e abertura: diálogos christopher alexander jean piaget; 2011-08-01; 
universidade de brasília; processos de desenvolvimento humano e saúde; nicole bacelar zaneti; a construção das concepções de deus por crianças da educação infantil; 2012-04-01; 
universidade veiga de almeida; psicanálise, saúde e sociedade; denise nunes alves khalil; interface educação / psicanálise: considerações sobre a motivação e o fracasso escolar.; 2011-03-01; 
universidade federal de são paulo; psicobiologia; rosimeire vieira da silva; a teoria da retrogênese para a classificação dos estágios da doença de alzheimer em uma amostra da população brasileira.; 2012-10-01; 
universidade federal do espírito santo; psicologia; herycksara santos de souza; aspectos cognitivos e metodológicos na utilização do jogo xeque-mate soccer; 2013-03-15; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1280386
universidade est.paulista júlio de mesquita filho/assis; psicologia; manoela de fátima cabral simili; jogos de regras e educação: concepções de docentes do ensino fundamental; 2009-12-01; 
universidade est.paulista júlio de mesquita filho/assis; psicologia; luciane guimaraes batistella bianchini; significações e sentimentos sobre o erro: alunos que frequentam a sala de apoio à aprendizagem; 2014-06-06; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1390900
universidade federal do espírito santo; psicologia; iara feldman; relação entre aspectos evolutivos do jogo simbólico e da linguagem: um estudo com crianças de 5 anos. (banca: ufes, ufes, univ. anhembi-morumbi); 2011-08-01; 
universidade est.paulista júlio de mesquita filho/assis; psicologia; joana sanches justo; o ato fotográfico: memória, prospecção e produção de sentidos na velhice.; 2012-08-01; 
universidade est.paulista júlio de mesquita filho/assis; psicologia; gisele goncalves melles; a arte como resistência na sociedade da informação; 2013-01-11; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=970349
universidade est.paulista júlio de mesquita filho/assis; psicologia; camila cuencas funari mendes e silva; os avós e os netos: um encontro de diferentes tempos verbais; 2014-04-25; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1676559
universidade federal do espírito santo; psicologia; claudimara chisté santos; análise microgenética de aspectos cognitivos e afetivos em idosas: uma proposta teórica e metodológica.; 2011-10-01; 
universidade federal do espírito santo; psicologia; sirley trugilho da silva; sorte? lógica? modelos de significação e a noção de acaso de adultos alunos do proeja; 2014-08-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2064065
universidade federal do espírito santo; psicologia; daiana stursa; moralidade e cognição: um estudo com crianças de 7 a 10 anos em situação de risco social; 2014-10-31; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2059970
universidade federal do espírito santo; psicologia; rosângela guimarães seba; processamento de leitura em língua estrangeira: aquisição e transferência de estratégias de aprendizagem; 2012-12-01; 
universidade federal do espírito santo; psicologia; mariella dalvi rampinelli; noções de escala musical e de seriação operatória em crianças com e sem experiência musical prévia; 2012-06-01; 
universidade est.paulista júlio de mesquita filho/assis; psicologia; maria elvira bellotto martins dos santos; a construção da novidade: diálogos (im)pertinentes entre as teorias de jean piaget e paulo freire; 2014-12-15; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1455324
universidade federal do espírito santo; psicologia; silvia lorenzoni perim; investigação de aspectos cognitivos e morais do desenvolvimento infantil por meio de um conto de fadas: um estudo a partir do referencial piagetiano.; 2015-07-09; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3267339
universidade católica de brasília; psicologia; iêdes soares braga; teorizando as práticas de atendimento à pessoa com autismo na rede de escolas públicas do distrito federal; 2009-03-01; 
universidade federal do espírito santo; psicologia; daiana stursa; avaliação da conservação de quantidades discretas em pré-escolares nascidos prematuros e com baixo peso; 2008-08-01; 
universidade federal do espírito santo; psicologia; hugo cristo sant anna; ação, computação, representação: uma investigação psicogenética sober o desenvolvimento do pensamento computacional; 2014-05-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2061429
universidade federal do ceará; psicologia; nistai almeida do nascimento; correlação psicogenética do desenvolvimento da noção de tempo na criança e na física de galileu; 2011-03-01; 
universidade federal do espírito santo; psicologia; cláudia patrocínio pedroza canal; menos com menos dá mais? análise de desempenho de alunos de 6ª e 8ª séries do ensino fundamental no jogo mattix.; 2008-12-01; 
universidade federal do espírito santo; psicologia; bruna cipriano; um estudo sobre o desenvolvimento moral em crianças e adolescentes com transtorno de déficit de atenção e hiperatividade (tdah); 2015-06-25; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3267304
universidade federal do espírito santo; psicologia; thaís prando oliveira; avaliação de aspectos psicogenéticos do nível de análise heurística de crianças por meio do jogo lig-4; 2012-08-01; 
universidade católica de brasília; psicologia; erica innocencio cortes; representações sociais de professores sobre as dificuldades de aprendizagem; 2015-08-31; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2727532
universidade católica de brasília; psicologia; izabel cristina taceli; religiosidade e valores em adolescentes brasilienses; 2014-02-21; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1745996
universidade federal do rio grande do norte; psicologia; clariana de morais tinoco cabral; acolhimento institucional e desenvolvimento moral: a generosidade em crianças de quatro a seis anos de idade em situação de abrigo; 2010-04-01; 
universidade federal do rio de janeiro; psicologia; marina almeida dantas; infância e ação: entre o desenvolvimento do indivíduo e a participação no mundo comum.; 2015-10-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2684086
universidade federal do espírito santo; psicologia; fernanda schiavon ogioni; análise de desempenho utilizando método clínico-piagetiano e o método psicométrico para a investigação da noção de classificação. (banca: ufes, ufes, uvv); 2011-08-01; 
universidade federal do espírito santo; psicologia; alice melo pessotti; desenvolvimento moral e trapaça: um estudo com crianças e adolescentes.; 2015-07-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3268024
universidade federal do espírito santo; psicologia; lorena santos ricardo; amizade e inclusão no contexto escolar: um olhar piagetiano. (banca: ufes, ufes, ufes - educação); 2011-08-01; 
universidade federal de minas gerais; psicologia; isabelle de paiva sanchis; subjetividade em psicologia: um campo anterior à construção dos conceitos; 2012-10-01; 
universidade federal de rondônia; psicologia; kelly jessie marques queiroz; representações de si e sentimento moral sobre experiências de fracasso escolar; 2012-07-01; 
universidade federal do espírito santo; psicologia; adriana müller; educação em valores morais: o aprender e o ensinar sobre justiça; 2008-08-01; 
universidade são marcos; psicologia; maria teresa messeder andion; o jogo de areia à luz da teoria piagetiana: uma estratégia de intervenção  psicopedagógica; 2008-05-01; 
universidade est.paulista júlio de mesquita filho/assis; psicologia; drielly adrean batista; o jogo simbólico livre e dirigido e as manifestações do juízo moral em crianças da educação infantil; 2014-07-04; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1391515
universidade são marcos; psicologia; francine silva chaves; alfabetização e letramento, desenvolvimento e aprendizagem: percepções e concepções de professores participantes do programa ler e escrever da secretaria municipal de educação - sp; 2009-06-01; 
universidade federal do rio de janeiro; psicologia; beatriz sancovschi; sobre as práticas de estudo dos estudantes de psicologia: uma cartografia da cognição contempoprânea.; 2010-03-01; 
universidade federal do espírito santo; psicologia; ariadne dettmann alves; a gênese da concepção de amor: um estudo sob a ótica da moralidade. (banca: ufes, ufes, ufrgs); 2011-08-01; 
universidade federal do ceará; psicologia; julio cledson de oliveira guedes; mediação de conflitos e o julgamento moral de ações: qual o tipo de parceria em escolas?; 2013-11-12; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=110398
universidade federal do espírito santo; psicologia; caroline benezath rodrigues bastos; teoria das trocas sociais: um estudo em crianças com transtorno de déficit de atenção / hiperatividade; 2015-03-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2515532
universidade est.paulista júlio de mesquita filho/assis; psicologia; rodrigo cesar costa; moralidade e violência nas escolas na visão dos professores; 2014-12-19; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1446969
pontifícia universidade católica de campinas; psicologia; enidio ilario; entre indivíduo-sociedade e natureza-cultura: a constituição do ser - uma modelagem para a psicologia.; 2011-12-01; 
universidade federal do rio de janeiro; psicologia; amana rocha mattos; liberdade, um problema do nosso tempo: os sentidos da liberdade para os jovens no contemporâneo.; 2011-02-01; 
universidade federal do espírito santo; psicologia; milena fiorim de lima; um estudo sobre características do estágio operatório formal em adultos e idosos.; 2015-09-11; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3268109
universidade federal do espírito santo; psicologia; elzenita falcão de abreu; projetos de vida profissional de estudantes universitários: um estudo nas perspectivas da moral e da ética; 2012-03-01; 
universidade federal do espírito santo; psicologia; mayara gama de lima; sentimento de vergonha em estudantes universitários, um estudo na moralidade.; 2015-08-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3267670
universidade católica de brasília; psicologia; juliana castro benício de carvalho; desenvolvimento moral no ensino médio: concepções de professores e nível de julgamento moral de seus alunos.; 2008-02-01; 
universidade federal do ceará; psicologia; paulo coelho castelo branco; a noção de organismo no fieri teórico de carl rogers: uma investigação epistemológica; 2010-05-01; 
universidade federal do espírito santo; psicologia; marcelo menezes salgado; moralidade e honra: os juízos de adolescentes em medidas socioeducativas de internação.; 2010-08-20; 
universidade salgado de oliveira; psicologia; mariangela miranda ferreira macedo; a inteligência de mães e filhos avaliada através das escalas wechsler -  (wisc iii - wais iii); 2010-03-01; 
universidade federal do rio de janeiro; psicologia; felipe bastos goncalves; os limites da moralidade: ums discussão crítica a partir da infância.; 2014-03-20; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1326870
universidade federal de santa catarina; psicologia; luana dos santos raymundo; valores morais ambientais: a construção do sujeito ecológico.; 2015-02-19; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2232123
